RESOURCE,count,mean,std,normality_p_value,Normality,kruskal_p_value,KRUSKAL,LC_p_value,LCresult
STEP_010/EQP_433_C,23.0,57.756521739130406,16.66536490304904,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_434_B,17.0,51.9470588235294,16.966110251286935,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_434_C,10.0,59.529999999999994,19.251784910034242,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_435_B,16.0,54.33124999999999,18.529138089326587,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_435_C,12.0,49.40833333333333,19.25798338981588,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_436_B,24.0,46.337499999999984,19.801510976602817,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_436_C,17.0,52.82941176470587,23.60208583753463,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_438_B,58.0,51.194827586206934,18.178833097225176,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_438_C,78.0,55.55128205128212,18.020981592459872,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_439_B,31.0,54.59677419354836,17.38985305421848,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_439_C,29.0,57.40689655172411,16.115363810318286,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_440_B,4.0,39.425,11.249999999999998,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_440_C,2.0,53.8,38.89087296526011,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_441_B,13.0,63.31538461538461,14.171970349593018,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_441_C,6.0,62.13333333333333,19.72730763856707,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_443_B,4.0,66.3,8.660254037844387,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_445_B,6.0,47.13333333333333,19.60017006728938,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_445_C,15.0,60.28666666666665,19.1019021740419,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_446_B,2.0,26.9,0.8485281374238552,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_446_C,2.0,50.0,31.81980515339464,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_011/EQP_278_2,2.0,77.55,5.303300858899107,0.0,False,0.13009166696244118,True,1.0,DUMMY
STEP_011/EQP_278_3,5.0,50.3,23.7565780364092,0.0,False,0.13009166696244118,True,1.0,DUMMY
STEP_011/EQP_278_4,5.0,59.8,21.10983183258455,0.0,False,0.13009166696244118,True,1.0,DUMMY
STEP_011/EQP_282_2,56.0,53.90000000000004,19.30834016688125,0.0,False,0.13009166696244118,True,1.0,DUMMY
STEP_011/EQP_282_3,72.0,56.75555555555563,17.56914620232185,0.0,False,0.13009166696244118,True,1.0,DUMMY
STEP_011/EQP_282_4,63.0,50.41111111111115,16.485096995136793,0.0,False,0.13009166696244118,True,1.0,DUMMY
STEP_011/EQP_285_2,73.0,50.80547945205484,17.39136032641047,0.0,False,0.13009166696244118,True,1.0,DUMMY
STEP_011/EQP_285_3,62.0,53.76129032258069,17.86930103891165,0.0,False,0.13009166696244118,True,1.0,DUMMY
STEP_011/EQP_286_2,32.0,55.065624999999976,18.632777386776272,0.0,False,0.13009166696244118,True,1.0,DUMMY
STEP_011/EQP_286_3,68.0,50.580882352941224,17.1320181814936,0.0,False,0.13009166696244118,True,1.0,DUMMY
STEP_011/EQP_286_4,80.0,55.84625000000007,19.286388876253536,0.0,False,0.13009166696244118,True,1.0,DUMMY
STEP_011/EQP_287_2,30.0,60.16999999999997,22.288672706881467,0.0,False,0.13009166696244118,True,1.0,DUMMY
STEP_011/EQP_287_3,31.0,55.651612903225775,22.262148308548927,0.0,False,0.13009166696244118,True,1.0,DUMMY
STEP_011/EQP_311_2,14.0,52.17857142857141,21.875879888112404,0.0,False,0.13009166696244118,True,1.0,DUMMY
STEP_011/EQP_311_3,3.0,41.3,16.393596310755,0.0,False,0.13009166696244118,True,1.0,DUMMY
STEP_011/EQP_311_4,7.0,65.75714285714287,20.099241871511566,0.0,False,0.13009166696244118,True,1.0,DUMMY
STEP_012/EQP_448_A,7.0,57.17142857142858,18.153302205174157,0.0,False,0.8674336534425493,True,1.0,DUMMY
STEP_012/EQP_448_B,17.0,57.32352941176469,21.663002141086213,0.0,False,0.8674336534425493,True,1.0,DUMMY
STEP_012/EQP_448_C,4.0,49.724999999999994,20.617690623992463,0.0,False,0.8674336534425493,True,1.0,DUMMY
STEP_012/EQP_449_A,49.0,55.781632653061244,20.708217707283374,0.0,False,0.8674336534425493,True,1.0,DUMMY
STEP_012/EQP_449_B,38.0,54.321052631578915,18.790770562206312,0.0,False,0.8674336534425493,True,1.0,DUMMY
STEP_012/EQP_449_C,56.0,52.20178571428575,18.813104630659865,0.0,False,0.8674336534425493,True,1.0,DUMMY
STEP_012/EQP_451_A,56.0,53.5821428571429,20.15404409805867,0.0,False,0.8674336534425493,True,1.0,DUMMY
STEP_012/EQP_451_B,25.0,56.33599999999998,18.460315093013264,0.0,False,0.8674336534425493,True,1.0,DUMMY
STEP_012/EQP_451_C,71.0,52.4802816901409,18.722466410463813,0.0,False,0.8674336534425493,True,1.0,DUMMY
STEP_012/EQP_452_A,49.0,54.648979591836756,16.869043670396422,0.0,False,0.8674336534425493,True,1.0,DUMMY
STEP_012/EQP_452_B,38.0,52.99473684210525,18.661015113439337,0.0,False,0.8674336534425493,True,1.0,DUMMY
STEP_012/EQP_452_C,70.0,52.65428571428576,18.630220779529044,0.0,False,0.8674336534425493,True,1.0,DUMMY
STEP_012/EQP_453_A,41.0,57.321951219512194,15.167160449390677,0.0,False,0.8674336534425493,True,1.0,DUMMY
STEP_012/EQP_453_B,23.0,59.82173913043476,15.990677867311518,0.0,False,0.8674336534425493,True,1.0,DUMMY
STEP_012/EQP_453_C,56.0,51.330357142857174,19.483904029576983,0.0,False,0.8674336534425493,True,1.0,DUMMY
STEP_012/EQP_459_A,2.0,53.8,38.89087296526011,0.0,False,0.8674336534425493,True,1.0,DUMMY
STEP_012/EQP_460_C,1.0,27.5,,0.0,False,0.8674336534425493,True,1.0,DUMMY
STEP_013/EQP_381_EX1,176.0,60.0892045454545,18.683531249072406,0.0,False,2.202789993747484e-77,False,1.0,DUMMY
STEP_013/EQP_381_EX2,183.0,36.11530054644817,12.702577647575783,0.0,False,2.202789993747484e-77,False,9.657245136857602e-59,WOW
STEP_013/EQP_382_EX1,77.0,73.8000000000001,0.0,0.0,False,2.202789993747484e-77,False,3.475324972963913e-29,BOB
STEP_013/EQP_382_EX2,91.0,58.800000000000104,0.0,0.0,False,2.202789993747484e-77,False,1.0,DUMMY
STEP_013/EQP_386_EX1,38.0,73.80000000000003,0.0,0.0,False,2.202789993747484e-77,False,2.026930979211631e-14,BOB
STEP_013/EQP_386_EX2,38.0,40.0,0.0,0.0,False,2.202789993747484e-77,False,0.0007129504219223648,WOW
STEP_014/EQP_428_B,17.0,58.27647058823528,18.70897276080934,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_428_C,20.0,60.22999999999998,17.696151826701875,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_430_B,8.0,54.875,18.01814561570006,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_430_C,10.0,60.54,13.340014992495323,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_431_B,18.0,52.39444444444443,19.39046072996362,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_431_C,12.0,49.208333333333336,17.982641040400008,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_432_B,66.0,51.360606060606116,19.157267179347,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_432_C,64.0,53.35156250000005,19.284190351680348,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_433_B,8.0,49.5625,22.071050042986176,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_433_C,12.0,60.349999999999994,14.823169824176057,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_434_B,12.0,44.400000000000006,20.50126381913608,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_434_C,20.0,46.584999999999994,19.40491730952424,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_435_B,13.0,47.43846153846153,15.845374638546652,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_435_C,26.0,53.207692307692284,18.410756053501398,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_436_B,11.0,35.59090909090909,13.480018883180731,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_436_C,5.0,56.8,12.549900398011134,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_438_B,67.0,54.62388059701498,17.724218062439903,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_438_C,62.0,56.527419354838756,17.77959937363135,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_439_B,34.0,55.07941176470586,17.952627551618463,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_439_C,37.0,55.74054054054052,20.665543779433914,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_440_B,11.0,46.60909090909092,19.227660000398103,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_440_C,2.0,66.3,10.606601717798213,0.0,False,0.006509949720940295,False,0.15797996079882043,DUMMY
STEP_014/EQP_441_B,22.0,60.731818181818156,21.141977795566458,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_441_C,15.0,62.46666666666665,17.004901254246278,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_443_B,8.0,62.375,12.68618483683277,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_445_B,4.0,50.05,23.67312118556965,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_445_C,12.0,58.58333333333332,18.596961302776585,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_446_B,5.0,43.54,12.652588667936692,0.0,False,0.006509949720940295,False,1.0,DUMMY
STEP_014/EQP_446_C,2.0,33.15,7.9903066274079855,0.0,False,0.006509949720940295,False,0.06935540334588607,DUMMY
STEP_015/EQP_307_2,23.0,48.29130434782608,17.55867858569913,0.0,False,0.001287531042760275,False,1.0,DUMMY
STEP_015/EQP_307_3,32.0,54.565624999999976,18.24244623832189,0.0,False,0.001287531042760275,False,1.0,DUMMY
STEP_015/EQP_307_4,46.0,54.81304347826088,16.455132379975318,0.0,False,0.001287531042760275,False,1.0,DUMMY
STEP_015/EQP_320_2,7.0,45.4,24.7049927477558,0.0,False,0.001287531042760275,False,0.06805996032669666,DUMMY
